,LESTE,NORTE,ANOM,GH
807,659698,7285426,0.0,0.0
808,659798,7285426,0.0,0.0
809,659898,7285426,0.0,0.0
810,659998,7285426,-0.0,0.0
811,660098,7285426,0.0,0.0
812,660198,7285426,0.0,0.0
813,660298,7285426,-0.0,0.0
814,660398,7285426,-0.0,0.0
815,660498,7285426,0.0,0.0
816,660598,7285426,-0.0,0.0
817,660698,7285426,0.0,0.0
818,660798,7285426,0.0,0.0
819,660898,7285426,-0.0,0.0
820,660998,7285426,-0.0,0.0
821,661098,7285426,0.0,0.0
822,661198,7285426,0.0,0.0
823,661298,7285426,-0.0,0.0
824,661398,7285426,-0.0,0.0
825,661498,7285426,0.0,0.0
826,661598,7285426,0.0,0.0
827,661698,7285426,-0.0,0.0
828,661798,7285426,-0.0,0.0
829,661898,7285426,0.0,0.0
830,661998,7285426,0.0,0.0
831,662098,7285426,-0.0,0.0
832,662198,7285426,-0.0,0.0
833,662298,7285426,-0.0,0.0
834,662398,7285426,0.0,0.0
835,662498,7285426,-0.0,0.0
836,662598,7285426,-0.0,0.0
837,662698,7285426,0.0,0.0
838,662798,7285426,0.0,0.0
839,662898,7285426,-0.0,0.0
840,662998,7285426,0.0,0.0
841,663098,7285426,-0.0,0.0
842,663198,7285426,-0.0,0.0
843,663298,7285426,0.0,0.0
844,663398,7285426,0.0,0.0
845,663498,7285426,0.0,0.0
846,663598,7285426,-0.0,0.0
847,663698,7285426,0.0,0.0
848,663798,7285426,0.0,0.0
849,663898,7285426,-0.0,0.0
850,663998,7285426,-0.0,0.0
851,664098,7285426,0.0,0.0
852,664198,7285426,0.0,0.0
853,664298,7285426,0.0,0.0
854,652198,7285526,0.0,0.0
855,652298,7285526,0.0,0.0
856,652398,7285526,0.0,0.0
857,652498,7285526,0.0,0.0
858,652598,7285526,0.0,0.0
859,652698,7285526,0.0,0.0
860,652798,7285526,-0.0,0.0
861,652898,7285526,-0.0,0.0
862,652998,7285526,0.0,0.0
863,653098,7285526,0.0,0.0
864,653198,7285526,-0.0,0.0
865,653298,7285526,0.0,0.0
866,653398,7285526,-0.0,0.0
867,653498,7285526,-0.0,0.0
868,653598,7285526,0.0,0.0
869,653698,7285526,0.0,0.0
870,653798,7285526,0.0,0.0
871,653898,7285526,0.0,0.0
872,653998,7285526,0.0,0.0
873,654098,7285526,0.0,0.0
874,654198,7285526,0.0,0.0
875,654298,7285526,0.0,0.0
876,654398,7285526,0.0,0.0
877,654498,7285526,0.0,0.0
878,654598,7285526,0.0,0.0
879,654698,7285526,0.0,0.0
880,654798,7285526,-0.0,0.0
881,654898,7285526,0.0,0.0
882,654998,7285526,0.0,0.0
883,655098,7285526,0.0,0.0
884,655198,7285526,-0.0,0.0
885,655298,7285526,0.0,0.0
886,655398,7285526,-0.0,0.0
887,655498,7285526,0.0,0.0
888,655598,7285526,-0.0,0.0
889,655698,7285526,0.0,0.0
890,655798,7285526,0.0,0.0
891,655898,7285526,-0.0,0.0
892,655998,7285526,-0.0,0.0
893,656098,7285526,0.0,0.0
894,656198,7285526,0.0,0.0
895,656298,7285526,0.0,0.0
896,656398,7285526,0.0,0.0
897,656498,7285526,0.0,0.0
898,656598,7285526,-0.0,0.0
899,656698,7285526,-0.0,0.0
900,656798,7285526,0.0,0.0
901,656898,7285526,-0.0,0.0
902,656998,7285526,0.0,0.0
903,657098,7285526,-0.0,0.0
904,657198,7285526,-0.0,0.0
905,657298,7285526,0.0,0.0
906,657398,7285526,-0.0,0.0
907,657498,7285526,-0.0,0.0
908,657598,7285526,0.0,0.0
909,657698,7285526,-0.0,0.0
910,657798,7285526,0.0,0.0
911,657898,7285526,-0.0,0.0
912,657998,7285526,-0.0,0.0
913,658098,7285526,0.0,0.0
914,658198,7285526,-0.0,0.0
915,658298,7285526,0.0,0.0
916,658398,7285526,-0.0,0.0
917,658498,7285526,-0.0,0.0
918,658598,7285526,0.0,0.0
919,658698,7285526,-0.0,0.0
920,658798,7285526,0.0,0.0
921,658898,7285526,-0.0,0.0
922,658998,7285526,-0.0,0.0
923,659098,7285526,-0.0,0.0
924,659198,7285526,0.0,0.0
925,659298,7285526,-0.0,0.0
926,659398,7285526,0.0,0.0
927,659498,7285526,-0.0,0.0
928,659598,7285526,-0.0,0.0
929,659698,7285526,0.0,0.0
930,659798,7285526,-0.0,0.0
931,659898,7285526,0.0,0.0
932,659998,7285526,0.0,0.0
933,660098,7285526,0.0,0.0
934,660198,7285526,0.0,0.0
935,660298,7285526,-0.0,0.0
936,660398,7285526,-0.0,0.0
937,660498,7285526,-0.0,0.0
938,660598,7285526,0.0,0.0
939,660698,7285526,0.0,0.0
940,660798,7285526,-0.0,0.0
941,660898,7285526,0.0,0.0
942,660998,7285526,-0.0,0.0
943,661098,7285526,0.0,0.0
944,661198,7285526,-0.0,0.0
945,661298,7285526,0.0,0.0
946,661398,7285526,0.0,0.0
947,661498,7285526,0.0,0.0
948,661598,7285526,-0.0,0.0
949,661698,7285526,0.0,0.0
950,661798,7285526,-0.0,0.0
951,661898,7285526,0.0,0.0
952,661998,7285526,0.0,0.0
953,662098,7285526,-0.0,0.0
954,662198,7285526,0.0,0.0
955,662298,7285526,0.0,0.0
956,662398,7285526,-0.0,0.0
957,662498,7285526,0.0,0.0
958,662598,7285526,-0.0,0.0
959,662698,7285526,0.0,0.0
960,662798,7285526,-0.0,0.0
961,662898,7285526,0.0,0.0
962,662998,7285526,-0.0,0.0
963,663098,7285526,-0.0,0.0
964,663198,7285526,0.0,0.0
965,663298,7285526,0.0,0.0
966,663398,7285526,-0.0,0.0
967,663498,7285526,-0.0,0.0
968,663598,7285526,0.0,0.0
969,663698,7285526,0.0,0.0
970,663798,7285526,-0.0,0.0
971,663898,7285526,-0.0,0.0
972,663998,7285526,0.0,0.0
973,664098,7285526,-0.0,0.0
974,664198,7285526,0.0,0.0
975,664298,7285526,-0.0,0.0
976,652198,7285626,0.0,0.0
977,652298,7285626,0.0,0.0
978,652398,7285626,0.0,0.0
979,652498,7285626,0.0,0.0
980,652598,7285626,0.0,0.0
981,652698,7285626,0.0,0.0
982,652798,7285626,-0.0,0.0
983,652898,7285626,0.0,0.0
984,652998,7285626,0.0,0.0
985,653098,7285626,0.0,0.0
986,653198,7285626,0.0,0.0
987,653298,7285626,0.0,0.0
988,653398,7285626,0.0,0.0
989,653498,7285626,-0.0,0.0
990,653598,7285626,0.0,0.0
991,653698,7285626,0.0,0.0
992,653798,7285626,0.0,0.0
993,653898,7285626,0.0,0.0
994,653998,7285626,0.0,0.0
995,654098,7285626,-0.0,0.0
996,654198,7285626,0.0,0.0
997,654298,7285626,0.0,0.0
998,654398,7285626,0.0,0.0
999,654498,7285626,0.0,0.0
1000,654598,7285626,0.0,0.0
1001,654698,7285626,0.0,0.0
1002,654798,7285626,-0.0,0.0
1003,654898,7285626,-0.0,0.0
1004,654998,7285626,0.0,0.0
1005,655098,7285626,0.0,0.0
1006,655198,7285626,0.0,0.0
1007,655298,7285626,0.0,0.0
1008,655398,7285626,-0.0,0.0
1009,655498,7285626,0.0,0.0
1010,655598,7285626,0.0,0.0
1011,655698,7285626,0.0,0.0
1012,655798,7285626,-0.0,0.0
1013,655898,7285626,0.0,0.0
1014,655998,7285626,0.0,0.0
1015,656098,7285626,0.0,0.0
1016,656198,7285626,-0.0,0.0
1017,656298,7285626,-0.0,0.0
1018,656398,7285626,0.0,0.0
1019,656498,7285626,-0.0,0.0
1020,656598,7285626,-0.0,0.0
1021,656698,7285626,0.0,0.0
1022,656798,7285626,0.0,0.0
1023,656898,7285626,0.0,0.0
1024,656998,7285626,0.0,0.0
1025,657098,7285626,-0.0,0.0
1026,657198,7285626,-0.0,0.0
1027,657298,7285626,-0.0,0.0
1028,657398,7285626,-0.0,0.0
1029,657498,7285626,0.0,0.0
1030,657598,7285626,-0.0,0.0
1031,657698,7285626,0.0,0.0
1032,657798,7285626,0.0,0.0
1033,657898,7285626,-0.0,0.0
1034,657998,7285626,-0.0,0.0
1035,658098,7285626,-0.0,0.0
1036,658198,7285626,0.0,0.0
1037,658298,7285626,-0.0,0.0
1038,658398,7285626,-0.0,0.0
1039,658498,7285626,0.0,0.0
1040,658598,7285626,0.0,0.0
1041,658698,7285626,0.0,0.0
1042,658798,7285626,-0.0,0.0
1043,658898,7285626,-0.0,0.0
1044,658998,7285626,-0.0,0.0
1045,659098,7285626,0.0,0.0
1046,659198,7285626,0.0,0.0
1047,659298,7285626,0.0,0.0
1048,659398,7285626,0.0,0.0
1049,659498,7285626,-0.0,0.0
1050,659598,7285626,-0.0,0.0
1051,659698,7285626,-0.0,0.0
1052,659798,7285626,-0.0,0.0
1053,659898,7285626,0.0,0.0
1054,659998,7285626,0.0,0.0
1055,660098,7285626,0.0,0.0
1056,660198,7285626,0.0,0.0
1057,660298,7285626,0.0,0.0
1058,660398,7285626,-0.0,0.0
1059,660498,7285626,0.0,0.0
1060,660598,7285626,0.0,0.0
1061,660698,7285626,-0.0,0.0
1062,660798,7285626,0.0,0.0
1063,660898,7285626,-0.0,0.0
1064,660998,7285626,-0.0,0.0
1065,661098,7285626,-0.0,0.0
1066,661198,7285626,-0.0,0.0
1067,661298,7285626,0.0,0.0
1068,661398,7285626,0.0,0.0
1069,661498,7285626,-0.0,0.0
1070,661598,7285626,-0.0,0.0
1071,661698,7285626,-0.0,0.0
1072,661798,7285626,-0.0,0.0
1073,661898,7285626,0.0,0.0
1074,661998,7285626,0.0,0.0
1075,662098,7285626,0.0,0.0
1076,662198,7285626,0.0,0.0
1077,662298,7285626,-0.0,0.0
1078,662398,7285626,0.0,0.0
1079,662498,7285626,-0.0,0.0
1080,662598,7285626,-0.0,0.0
1081,662698,7285626,-0.0,0.0
1082,662798,7285626,0.0,0.0
1083,662898,7285626,-0.0,0.0
1084,662998,7285626,-0.0,0.0
1085,663098,7285626,0.0,0.0
1086,663198,7285626,0.0,0.0
1087,663298,7285626,-0.0,0.0
1088,663398,7285626,-0.0,0.0
1089,663498,7285626,0.0,0.0
1090,663598,7285626,0.0,0.0
1091,663698,7285626,-0.0,0.0
1092,663798,7285626,-0.0,0.0
1093,663898,7285626,0.0,0.0
1094,663998,7285626,0.0,0.0
1095,664098,7285626,0.0,0.0
1096,664198,7285626,-0.0,0.0
1097,664298,7285626,-0.0,0.0
1098,652198,7285726,0.0,0.0
1099,652298,7285726,0.0,0.0
1100,652398,7285726,0.0,0.0
1101,652498,7285726,0.0,0.0
1102,652598,7285726,0.0,0.0
1103,652698,7285726,-0.0,0.0
1104,652798,7285726,0.0,0.0
1105,652898,7285726,0.0,0.0
1106,652998,7285726,-0.0,0.0
1107,653098,7285726,0.0,0.0
1108,653198,7285726,0.0,0.0
1109,653298,7285726,0.0,0.0
1110,653398,7285726,0.0,0.0
1111,653498,7285726,0.0,0.0
1112,653598,7285726,-0.0,0.0
1113,653698,7285726,0.0,0.0
1114,653798,7285726,0.0,0.0
1115,653898,7285726,-0.0,0.0
1116,653998,7285726,-0.0,0.0
1117,654098,7285726,0.0,0.0
1118,654198,7285726,-0.0,0.0
1119,654298,7285726,-0.0,0.0
1120,654398,7285726,0.0,0.0
1121,654498,7285726,0.0,0.0
1122,654598,7285726,0.0,0.0
1123,654698,7285726,0.0,0.0
1124,654798,7285726,0.0,0.0
1125,654898,7285726,0.0,0.0
1126,654998,7285726,0.0,0.0
1127,655098,7285726,-0.0,0.0
1128,655198,7285726,0.0,0.0
1129,655298,7285726,0.0,0.0
1130,655398,7285726,-0.0,0.0
1131,655498,7285726,-0.0,0.0
1132,655598,7285726,0.0,0.0
1133,655698,7285726,0.0,0.0
1134,655798,7285726,0.0,0.0
1135,655898,7285726,-0.0,0.0
1136,655998,7285726,-0.0,0.0
1137,656098,7285726,-0.0,0.0
1138,656198,7285726,-0.0,0.0
1139,656298,7285726,0.0,0.0
1140,656398,7285726,-0.0,0.0
1141,656498,7285726,-0.0,0.0
1142,656598,7285726,0.0,0.0
1143,656698,7285726,0.0,0.0
1144,656798,7285726,-0.0,0.0
1145,656898,7285726,0.0,0.0
1146,656998,7285726,-0.0,0.0
1147,657098,7285726,0.0,0.0
1148,657198,7285726,0.0,0.0
1149,657298,7285726,-0.0,0.0
1150,657398,7285726,-0.0,0.0
1151,657498,7285726,0.0,0.0
1152,657598,7285726,-0.0,0.0
1153,657698,7285726,0.0,0.0
1154,657798,7285726,0.0,0.0
1155,657898,7285726,-0.0,0.0
1156,657998,7285726,0.0,0.0
1157,658098,7285726,0.0,0.0
1158,658198,7285726,-0.0,0.0
1159,658298,7285726,-0.0,0.0
1160,658398,7285726,0.0,0.0
1161,658498,7285726,0.0,0.0
1162,658598,7285726,-0.0,0.0
1163,658698,7285726,0.0,0.0
1164,658798,7285726,0.0,0.0
1165,658898,7285726,-0.0,0.0
1166,658998,7285726,-0.0,0.0
1167,659098,7285726,-0.0,0.0
1168,659198,7285726,0.0,0.0
1169,659298,7285726,0.0,0.0
1170,659398,7285726,-0.0,0.0
1171,659498,7285726,0.0,0.0
1172,659598,7285726,0.0,0.0
1173,659698,7285726,-0.0,0.0
1174,659798,7285726,0.0,0.0
1175,659898,7285726,-0.0,0.0
1176,659998,7285726,-0.0,0.0
1177,660098,7285726,-0.0,0.0
1178,660198,7285726,-0.0,0.0
1179,660298,7285726,0.0,0.0
1180,660398,7285726,0.0,0.0
1181,660498,7285726,0.0,0.0
1182,660598,7285726,-0.0,0.0
1183,660698,7285726,0.0,0.0
1184,660798,7285726,-0.0,0.0
1185,660898,7285726,-0.0,0.0
1186,660998,7285726,0.0,0.0
1187,661098,7285726,-0.0,0.0
1188,661198,7285726,-0.0,0.0
1189,661298,7285726,-0.0,0.0
1190,661398,7285726,-0.0,0.0
1191,661498,7285726,0.0,0.0
1192,661598,7285726,0.0,0.0
1193,661698,7285726,-0.0,0.0
1194,661798,7285726,0.0,0.0
1195,661898,7285726,-0.0,0.0
1196,661998,7285726,-0.0,0.0
1197,662098,7285726,0.0,0.0
1198,662198,7285726,-0.0,0.0
1199,662298,7285726,0.0,0.0
1200,662398,7285726,-0.0,0.0
1201,662498,7285726,0.0,0.0
1202,662598,7285726,0.0,0.0
1203,662698,7285726,0.0,0.0
1204,662798,7285726,-0.0,0.0
1205,662898,7285726,-0.0,0.0
1206,662998,7285726,0.0,0.0
1207,663098,7285726,-0.0,0.0
1208,663198,7285726,0.0,0.0
1209,663298,7285726,0.0,0.0
1210,663398,7285726,-0.0,0.0
1211,663498,7285726,-0.0,0.0
1212,663598,7285726,0.0,0.0
1213,663698,7285726,-0.0,0.0
1214,663798,7285726,0.0,0.0
1215,663898,7285726,-0.0,0.0
1216,663998,7285726,0.0,0.0
1217,664098,7285726,0.0,0.0
1218,664198,7285726,-0.0,0.0
1219,664298,7285726,-0.0,0.0
1220,652198,7285826,0.0,0.0
1221,652298,7285826,0.0,0.0
1222,652398,7285826,0.0,0.0
1223,652498,7285826,0.0,0.0
1224,652598,7285826,0.0,0.0
1225,652698,7285826,0.0,0.0
1226,652798,7285826,-0.0,0.0
1227,652898,7285826,0.0,0.0
1228,652998,7285826,-0.0,0.0
1229,653098,7285826,0.0,0.0
1230,653198,7285826,-0.0,0.0
1231,653298,7285826,0.0,0.0
1232,653398,7285826,0.0,0.0
1233,653498,7285826,-0.0,0.0
1234,653598,7285826,-0.0,0.0
1235,653698,7285826,-0.0,0.0
1236,653798,7285826,0.0,0.0
1237,653898,7285826,0.0,0.0
1238,653998,7285826,-0.0,0.0
1239,654098,7285826,0.0,0.0
1240,654198,7285826,0.0,0.0
1241,654298,7285826,0.0,0.0
1242,654398,7285826,0.0,0.0
1243,654498,7285826,-0.0,0.0
1244,654598,7285826,-0.0,0.0
1245,654698,7285826,0.0,0.0
1246,654798,7285826,0.0,0.0
1247,654898,7285826,-0.0,0.0
1248,654998,7285826,-0.0,0.0
1249,655098,7285826,0.0,0.0
1250,655198,7285826,-0.0,0.0
1251,655298,7285826,0.0,0.0
1252,655398,7285826,0.0,0.0
1253,655498,7285826,0.0,0.0
1254,655598,7285826,-0.0,0.0
1255,655698,7285826,-0.0,0.0
1256,655798,7285826,0.0,0.0
1257,655898,7285826,-0.0,0.0
1258,655998,7285826,0.0,0.0
1259,656098,7285826,0.0,0.0
1260,656198,7285826,0.0,0.0
1261,656298,7285826,-0.0,0.0
1262,656398,7285826,-0.0,0.0
1263,656498,7285826,0.0,0.0
1264,656598,7285826,0.0,0.0
1265,656698,7285826,-0.0,0.0
1266,656798,7285826,0.0,0.0
1267,656898,7285826,-0.0,0.0
1268,656998,7285826,-0.0,0.0
1269,657098,7285826,0.0,0.0
1270,657198,7285826,0.0,0.0
1271,657298,7285826,-0.0,0.0
1272,657398,7285826,-0.0,0.0
1273,657498,7285826,-0.0,0.0
1274,657598,7285826,-0.0,0.0
1275,657698,7285826,0.0,0.0
1276,657798,7285826,-0.0,0.0
1277,657898,7285826,-0.0,0.0
1278,657998,7285826,0.0,0.0
1279,658098,7285826,-0.0,0.0
1280,658198,7285826,0.0,0.0
1281,658298,7285826,0.0,0.0
1282,658398,7285826,0.0,0.0
1283,658498,7285826,-0.0,0.0
1284,658598,7285826,0.0,0.0
1285,658698,7285826,0.0,0.0
1286,658798,7285826,0.0,0.0
1287,658898,7285826,0.0,0.0
1288,658998,7285826,-0.0,0.0
1289,659098,7285826,0.0,0.0
1290,659198,7285826,0.0,0.0
1291,659298,7285826,-0.0,0.0
1292,659398,7285826,-0.0,0.0
1293,659498,7285826,0.0,0.0
1294,659598,7285826,-0.0,0.0
1295,659698,7285826,0.0,0.0
1296,659798,7285826,0.0,0.0
1297,659898,7285826,-0.0,0.0
1298,659998,7285826,-0.0,0.0
1299,660098,7285826,-0.0,0.0
1300,660198,7285826,0.0,0.0
1301,660298,7285826,0.0,0.0
1302,660398,7285826,0.0,0.0
1303,660498,7285826,-0.0,0.0
1304,660598,7285826,-0.0,0.0
1305,660698,7285826,-0.0,0.0
1306,660798,7285826,-0.0,0.0
1307,660898,7285826,0.0,0.0
1308,660998,7285826,0.0,0.0
1309,661098,7285826,0.0,0.0
1310,661198,7285826,0.0,0.0
1311,661298,7285826,-0.0,0.0
1312,661398,7285826,0.0,0.0
1313,661498,7285826,0.0,0.0
1314,661598,7285826,-0.0,0.0
1315,661698,7285826,0.0,0.0
1316,661798,7285826,0.0,0.0
1317,661898,7285826,-0.0,0.0
1318,661998,7285826,0.0,0.0
1319,662098,7285826,-0.0,0.0
1320,662198,7285826,-0.0,0.0
1321,662298,7285826,-0.0,0.0
1322,662398,7285826,-0.0,0.0
1323,662498,7285826,0.0,0.0
1324,662598,7285826,-0.0,0.0
1325,662698,7285826,-0.0,0.0
1326,662798,7285826,-0.0,0.0
1327,662898,7285826,0.0,0.0
1328,662998,7285826,-0.0,0.0
1329,663098,7285826,0.0,0.0
1330,663198,7285826,0.0,0.0
1331,663298,7285826,-0.0,0.0
1332,663398,7285826,0.0,0.0
1333,663498,7285826,0.0,0.0
1334,663598,7285826,-0.0,0.0
1335,663698,7285826,0.0,0.0
1336,663798,7285826,-0.0,0.0
1337,663898,7285826,0.0,0.0
1338,663998,7285826,0.0,0.0
1339,664098,7285826,-0.0,0.0
1340,664198,7285826,-0.0,0.0
1341,664298,7285826,-0.0,0.0
1342,652198,7285926,0.0,0.0
1343,652298,7285926,0.0,0.0
1344,652398,7285926,0.0,0.0
1345,652498,7285926,0.0,0.0
1346,652598,7285926,0.0,0.0
1347,652698,7285926,0.0,0.0
1348,652798,7285926,0.0,0.0
1349,652898,7285926,0.0,0.0
1350,652998,7285926,0.0,0.0
1351,653098,7285926,0.0,0.0
1352,653198,7285926,0.0,0.0
1353,653298,7285926,0.0,0.0
1354,653398,7285926,0.0,0.0
1355,653498,7285926,0.0,0.0
1356,653598,7285926,0.0,0.0
1357,653698,7285926,-0.0,0.0
1358,653798,7285926,0.0,0.0
1359,653898,7285926,0.0,0.0
1360,653998,7285926,-0.0,0.0
1361,654098,7285926,-0.0,0.0
1362,654198,7285926,-0.0,0.0
1363,654298,7285926,-0.0,0.0
1364,654398,7285926,0.0,0.0
1365,654498,7285926,0.0,0.0
1366,654598,7285926,0.0,0.0
1367,654698,7285926,-0.0,0.0
1368,654798,7285926,0.0,0.0
1369,654898,7285926,-0.0,0.0
1370,654998,7285926,0.0,0.0
1371,655098,7285926,0.0,0.0
1372,655198,7285926,-0.0,0.0
1373,655298,7285926,0.0,0.0
1374,655398,7285926,-0.0,0.0
1375,655498,7285926,0.0,0.0
1376,655598,7285926,0.0,0.0
1377,655698,7285926,0.0,0.0
1378,655798,7285926,-0.0,0.0
1379,655898,7285926,-0.0,0.0
1380,655998,7285926,0.0,0.0
1381,656098,7285926,0.0,0.0
1382,656198,7285926,-0.0,0.0
1383,656298,7285926,-0.0,0.0
1384,656398,7285926,0.0,0.0
1385,656498,7285926,-0.0,0.0
1386,656598,7285926,0.0,0.0
1387,656698,7285926,0.0,0.0
1388,656798,7285926,-0.0,0.0
1389,656898,7285926,0.0,0.0
1390,656998,7285926,0.0,0.0
1391,657098,7285926,-0.0,0.0
1392,657198,7285926,-0.0,0.0
1393,657298,7285926,-0.0,0.0
1394,657398,7285926,0.0,0.0
1395,657498,7285926,-0.0,0.0
1396,657598,7285926,-0.0,0.0
1397,657698,7285926,-0.0,0.0
1398,657798,7285926,0.0,0.0
1399,657898,7285926,-0.0,0.0
1400,657998,7285926,-0.0,0.0
1401,658098,7285926,0.0,0.0
1402,658198,7285926,-0.0,0.0
1403,658298,7285926,0.0,0.0
1404,658398,7285926,-0.0,0.0
1405,658498,7285926,0.0,0.0
1406,658598,7285926,-0.0,0.0
1407,658698,7285926,0.0,0.0
1408,658798,7285926,0.0,0.0
1409,658898,7285926,-0.0,0.0
1410,658998,7285926,0.0,0.0
1411,659098,7285926,-0.0,0.0
1412,659198,7285926,-0.0,0.0
1413,659298,7285926,0.0,0.0
1414,659398,7285926,0.0,0.0
1415,659498,7285926,-0.0,0.0
1416,659598,7285926,0.0,0.0
1417,659698,7285926,-0.0,0.0
1418,659798,7285926,-0.0,0.0
1419,659898,7285926,0.0,0.0
1420,659998,7285926,-0.0,0.0
1421,660098,7285926,0.0,0.0
1422,660198,7285926,-0.0,0.0
1423,660298,7285926,0.0,0.0
1424,660398,7285926,-0.0,0.0
1425,660498,7285926,0.0,0.0
1426,660598,7285926,-0.0,0.0
1427,660698,7285926,-0.0,0.0
1428,660798,7285926,0.0,0.0
1429,660898,7285926,0.0,0.0
1430,660998,7285926,-0.0,0.0
1431,661098,7285926,0.0,0.0
1432,661198,7285926,-0.0,0.0
1433,661298,7285926,-0.0,0.0
1434,661398,7285926,-0.0,0.0
1435,661498,7285926,0.0,0.0
1436,661598,7285926,0.0,0.0
1437,661698,7285926,-0.0,0.0
1438,661798,7285926,-0.0,0.0
1439,661898,7285926,0.0,0.0
1440,661998,7285926,-0.0,0.0
1441,662098,7285926,0.0,0.0
1442,662198,7285926,0.0,0.0
1443,662298,7285926,0.0,0.0
1444,662398,7285926,0.0,0.0
1445,662498,7285926,-0.0,0.0
1446,662598,7285926,0.0,0.0
1447,662698,7285926,-0.0,0.0
1448,662798,7285926,0.0,0.0
1449,662898,7285926,-0.0,0.0
1450,662998,7285926,0.0,0.0
1451,663098,7285926,0.0,0.0
1452,663198,7285926,-0.0,0.0
1453,663298,7285926,0.0,0.0
1454,663398,7285926,-0.0,0.0
1455,663498,7285926,-0.0,0.0
1456,663598,7285926,0.0,0.0
1457,663698,7285926,-0.0,0.0
1458,663798,7285926,0.0,0.0
1459,663898,7285926,0.0,0.0
1460,663998,7285926,0.0,0.0
1461,664098,7285926,0.0,0.0
1462,664198,7285926,-0.0,0.0
1463,664298,7285926,-0.0,0.0
1464,652198,7286026,0.0,0.0
1465,652298,7286026,0.0,0.0
1466,652398,7286026,0.0,0.0
1467,652498,7286026,-0.0,0.0
1468,652598,7286026,-0.0,0.0
1469,652698,7286026,0.0,0.0
1470,652798,7286026,0.0,0.0
1471,652898,7286026,0.0,0.0
1472,652998,7286026,0.0,0.0
1473,653098,7286026,0.0,0.0
1474,653198,7286026,0.0,0.0
1475,653298,7286026,-0.0,0.0
1476,653398,7286026,-0.0,0.0
1477,653498,7286026,-0.0,0.0
1478,653598,7286026,-0.0,0.0
1479,653698,7286026,0.0,0.0
1480,653798,7286026,0.0,0.0
1481,653898,7286026,0.0,0.0
1482,653998,7286026,0.0,0.0
1483,654098,7286026,0.0,0.0
1484,654198,7286026,-0.0,0.0
1485,654298,7286026,-0.0,0.0
1486,654398,7286026,0.0,0.0
1487,654498,7286026,0.0,0.0
1488,654598,7286026,-0.0,0.0
1489,654698,7286026,0.0,0.0
1490,654798,7286026,-0.0,0.0
1491,654898,7286026,0.0,0.0
1492,654998,7286026,0.0,0.0
1493,655098,7286026,0.0,0.0
1494,655198,7286026,0.0,0.0
1495,655298,7286026,-0.0,0.0
1496,655398,7286026,-0.0,0.0
1497,655498,7286026,0.0,0.0
1498,655598,7286026,-0.0,0.0
1499,655698,7286026,0.0,0.0
1500,655798,7286026,0.0,0.0
1501,655898,7286026,0.0,0.0
1502,655998,7286026,0.0,0.0
1503,656098,7286026,-0.0,0.0
1504,656198,7286026,-0.0,0.0
1505,656298,7286026,0.0,0.0
1506,656398,7286026,-0.0,0.0
1507,656498,7286026,0.0,0.0
1508,656598,7286026,0.0,0.0
1509,656698,7286026,-0.0,0.0
1510,656798,7286026,-0.0,0.0
1511,656898,7286026,0.0,0.0
1512,656998,7286026,0.0,0.0
1513,657098,7286026,-0.0,0.0
1514,657198,7286026,-0.0,0.0
1515,657298,7286026,0.0,0.0
1516,657398,7286026,0.0,0.0
1517,657498,7286026,-0.0,0.0
1518,657598,7286026,-0.0,0.0
1519,657698,7286026,0.0,0.0
1520,657798,7286026,0.0,0.0
1521,657898,7286026,0.0,0.0
1522,657998,7286026,0.0,0.0
1523,658098,7286026,-0.0,0.0
1524,658198,7286026,0.0,0.0
1525,658298,7286026,-0.0,0.0
1526,658398,7286026,-0.0,0.0
1527,658498,7286026,-0.0,0.0
1528,658598,7286026,-0.0,0.0
1529,658698,7286026,0.0,0.0
1530,658798,7286026,0.0,0.0
1531,658898,7286026,0.0,0.0
1532,658998,7286026,0.0,0.0
1533,659098,7286026,-0.0,0.0
1534,659198,7286026,-0.0,0.0
1535,659298,7286026,0.0,0.0
1536,659398,7286026,0.0,0.0
1537,659498,7286026,0.0,0.0
1538,659598,7286026,-0.0,0.0
1539,659698,7286026,-0.0,0.0
1540,659798,7286026,-0.0,0.0
1541,659898,7286026,-0.0,0.0
1542,659998,7286026,0.0,0.0
1543,660098,7286026,-0.0,0.0
1544,660198,7286026,-0.0,0.0
1545,660298,7286026,-0.0,0.0
1546,660398,7286026,0.0,0.0
1547,660498,7286026,-0.0,0.0
1548,660598,7286026,-0.0,0.0
1549,660698,7286026,0.0,0.0
1550,660798,7286026,0.0,0.0
1551,660898,7286026,-0.0,0.0
1552,660998,7286026,-0.0,0.0
1553,661098,7286026,-0.0,0.0
1554,661198,7286026,-0.0,0.0
1555,661298,7286026,-0.0,0.0
1556,661398,7286026,-0.0,0.0
1557,661498,7286026,0.0,0.0
1558,661598,7286026,0.0,0.0
1559,661698,7286026,-0.0,0.0
1560,661798,7286026,-0.0,0.0
1561,661898,7286026,-0.0,0.0
1562,661998,7286026,0.0,0.0
1563,662098,7286026,0.0,0.0
1564,662198,7286026,-0.0,0.0
1565,662298,7286026,0.0,0.0
1566,662398,7286026,-0.0,0.0
1567,662498,7286026,0.0,0.0
1568,662598,7286026,0.0,0.0
1569,662698,7286026,0.0,0.0
1570,662798,7286026,-0.0,0.0
1571,662898,7286026,0.0,0.0
1572,662998,7286026,0.0,0.0
1573,663098,7286026,-0.0,0.0
1574,663198,7286026,0.0,0.0
